Year,Rank,Name,Birthland,Standingland,Birthyear,Sex,Sire,Dam,Wins,Races,WinPercent,1st,2nd,3rd,WinDistance,Link
2007,20,Larkhill Jim ,IE,IE,2004,m,Brett Lee,Larkhill Mist,17,35,48%,17,3,6,525 m,http://www.greyhound-data.com/d?i=1162560
2007,22,Dromana Blue ,IE,IE,2004,m,Honcho Classic *,Dromana Charm,17,36,47%,17,5,5,650 m,http://www.greyhound-data.com/d?i=1195413
2007,24,Westmead Max ,UK,UK,2004,m,Larkhill Jo,Mega Delight,17,42,40%,17,10,7,542 m,http://www.greyhound-data.com/d?i=1126300
2007,29,Jetharts Here ,IU,IE,2004,m,Droopys Vieri,Jackies Lady,16,26,61%,16,5,1,352 m,http://www.greyhound-data.com/d?i=1270686
2007,30,Scarty Lad ,IE,AR,2004,m,Roanokee *,Palatine Spice,16,27,59%,16,5,1,471 m,http://www.greyhound-data.com/d?i=1192719
2007,32,Micks Savings ,IE,IE,2004,m,Top Savings,Turbo Flight,16,32,50%,16,6,2,526 m,http://www.greyhound-data.com/d?i=1236085
2007,35,Romford Car Two ,IU,UK,2004,m,Premier County,Rosden Panda,16,42,38%,16,14,6,672 m,http://www.greyhound-data.com/d?i=1144281
2007,36,Knocklasheen Boy ,IU,IE,2004,m,Daves Mentor *,Niamhs Vixen,16,44,36%,16,9,5,470 m,http://www.greyhound-data.com/d?i=1208894
2007,37,Stag Man ,IU,UK,2004,m,Hot Cruise *,Jos Award,16,45,35%,16,8,6,430 m,http://www.greyhound-data.com/d?i=1281383
2007,38,Roscoes Scoobydu ,IU,UK,2004,m,Elle's Dominator*,Clonbony Java,16,45,35%,16,15,4,500 m,http://www.greyhound-data.com/d?i=1323585
2007,47,Ladywell Trick ,IU,UK,2004,m,Droopys Mint,Ladywell Girl,15,39,38%,15,12,5,276 m,http://www.greyhound-data.com/d?i=1188559
2007,49,Watchfour Twiggy ,IU,UK,2004,f,Droopys Woods,Watch That,15,40,37%,15,6,9,524 m,http://www.greyhound-data.com/d?i=1194979
2007,52,Rhincrew Miller ,IU,UK,2004,m,Droopys Hewitt,Erins Sweetie,15,46,32%,15,5,8,498 m,http://www.greyhound-data.com/d?i=1210532
2007,55,Ireallycantsay ,IU,UK,2004,m,Droopys Woods,Pennys Swift,15,54,27%,15,8,7,480 m,http://www.greyhound-data.com/d?i=1255480
2007,56,Blue Buttons ,IU,UK,2004,m,Kinda Magic,Cinderella Blues,15,58,25%,15,11,14,234 m,http://www.greyhound-data.com/d?i=1135525
2007,58,Liketheclappers ,IU,PK,2004,m,Daves Mentor *,Josephines Fancy,14,21,66%,14,3,1,344 m,http://www.greyhound-data.com/d?i=1221787
2007,60,Rhyzome Wizard ,IE,UK,2004,m,Toms the Best,Shanroe Jewel,14,24,58%,14,1,2,490 m,http://www.greyhound-data.com/d?i=1138892
2007,63,Bubbly Kate ,IE,UK,2004,f,Roanokee *,Ambleside Amy,14,29,48%,14,7,5,858 m,http://www.greyhound-data.com/d?i=1408756
2007,64,Droopys Wells ,IE,IE,2004,m,Droopys Scholes,Droopys Cheryl,14,29,48%,14,4,4,465 m,http://www.greyhound-data.com/d?i=1217853
2007,65,Berties Express ,IE,IE,2004,m,Droopys Vieri,Maybe Baby,14,30,46%,14,7,4,372 m,http://www.greyhound-data.com/d?i=1226708
2007,67,Eye Onthe Veto ,IE,UK,2004,m,Kiowa Sweet Trey,Pennys Cloud,14,32,43%,14,5,3,547 m,http://www.greyhound-data.com/d?i=1223186
2007,68,Gingko ,IE,AR,2004,m,Honcho Classic *,Quare Fancy,14,32,43%,14,7,5,346 m,http://www.greyhound-data.com/d?i=1229797
2007,69,Iceman Ross ,IE,UK,2004,m,Top Honcho *,Dark Rose,14,33,42%,14,6,5,481 m,http://www.greyhound-data.com/d?i=1246028
2007,70,Hollylake Boy ,IU,IE,2004,m,Droopys Vieri,Nice Jewel,14,34,41%,14,7,8,470 m,http://www.greyhound-data.com/d?i=1227175
2007,72,Smooth Turbo ,IU,UK,2004,m,Spiral Nikita,Pipi Longstockin,14,34,41%,14,3,4,496 m,http://www.greyhound-data.com/d?i=1205154
2007,74,Keelnaholla ,IE,UK,2004,f,Droopys Vieri,Maybe Baby,14,36,38%,14,7,6,491 m,http://www.greyhound-data.com/d?i=1228403
2007,75,Linfit Lad ,IE,UK,2004,m,Blackjack Tom *,Tinas Glory,14,37,37%,14,9,3,500 m,http://www.greyhound-data.com/d?i=1295359
2007,76,Milldean Flash ,IE,UK,2004,m,Premier County,Rossonairi Fairy,14,38,36%,14,9,3,462 m,http://www.greyhound-data.com/d?i=1297968
2007,78,Black Rose Moon ,IE,IE,2004,m,Larkhill Jo,Christmas Holly,14,39,35%,14,10,5,451 m,http://www.greyhound-data.com/d?i=1216393
2007,79,Genesis Sister ,UK,UK,2004,f,Rapid Journey,Up In Lights,14,40,35%,14,7,8,658 m,http://www.greyhound-data.com/d?i=1321511
2007,84,Thirsty Joe ,IU,IE,2004,m,Droopys Scholes,Fast Maria,14,44,31%,14,7,7,301 m,http://www.greyhound-data.com/d?i=1233674
2007,87,Bellpac Frankie ,IU,UK,2004,m,Larkhill Jo,Lydpal Frankie,14,48,29%,14,12,7,481 m,http://www.greyhound-data.com/d?i=1191163
2007,88,Behins Lady ,IU,UK,2004,f,Hush Man,Feale Drive,14,50,28%,14,8,14,480 m,http://www.greyhound-data.com/d?i=1190619
2007,89,Flecky Lady ,IU,UK,2004,f,Larkhill Jo,Mardine Pam,14,50,28%,14,10,3,480 m,http://www.greyhound-data.com/d?i=1229449
2007,92,The Difference ,IU,UK,2004,f,Knockeevan Star,Pennys Becky,14,66,21%,14,9,13,575 m,http://www.greyhound-data.com/d?i=1195630
2007,95,Tomll Fix It ,IE,UK,2004,m,Toms the Best,Deneview Moth,13,30,43%,13,6,5,480 m,http://www.greyhound-data.com/d?i=1216865
2007,98,Cagey Luke ,IE,UK,2004,m,Top Honcho *,First to Return,13,36,36%,13,5,3,422 m,http://www.greyhound-data.com/d?i=1317665
2007,2,Brickfield Class ,IE,IU,2005,m,Boherduff Light,Kehers Friend,23,37,62%,23,3,4,455 m,http://www.greyhound-data.com/d?i=1243226
2007,9,Beechwood Sleet ,IU,UK,2005,f,Droopys Kewell,Droopys Liz,19,54,35%,19,12,10,500 m,http://www.greyhound-data.com/d?i=1327101
2007,10,Beversbrook Ace ,IE,UK,2005,m,Come On Lleyton *,Droopys Grainne,19,60,31%,19,9,6,480 m,http://www.greyhound-data.com/d?i=1272142
2007,12,Iceman Brutus * ,UK,US,2005,m,Toms the Best,Any Chewing Gum,18,36,50%,18,7,4,593 m,http://www.greyhound-data.com/d?i=1294836
2007,13,Barnagrane Brian ,IE,IE,2005,m,Hondo Black *,Repentance,18,37,48%,18,9,5,595 m,http://www.greyhound-data.com/d?i=1314972
2007,17,Emporio Rapide ,IE,UK,2005,f,Daves Mentor *,Ginger Brew,18,56,32%,18,18,8,388 m,http://www.greyhound-data.com/d?i=1263735
2007,19,Gas Magee ,IE,UK,2005,m,Balintore Brave *,Go Easy Jo,17,29,58%,17,6,1,502 m,http://www.greyhound-data.com/d?i=1339068
2007,21,Southoe Queen ,IU,UK,2005,f,Cool Performance,Toms Star,17,35,48%,17,4,6,407 m,http://www.greyhound-data.com/d?i=1280151
2007,23,Blonde Buster ,IU,UK,2005,m,Top Honcho *,Blonde Countess,17,40,42%,17,8,2,414 m,http://www.greyhound-data.com/d?i=1301442
2007,25,Ardmayle Patsy ,IE,UK,2005,m,Droopys Kewell,Marlfield Spice,17,45,37%,17,10,8,414 m,http://www.greyhound-data.com/d?i=1303957
2007,26,Barnfield On Air ,IE,UK,2005,m,Pacific Mile *,Always On Air,16,24,66%,16,3,2,489 m,http://www.greyhound-data.com/d?i=1256346
2007,27,Hillcroft Josie ,IU,IE,2005,f,Larkhill Jo,Shanless Rose,16,25,64%,16,3,1,472 m,http://www.greyhound-data.com/d?i=1365944
2007,28,Boherna On Air ,IE,IE,2005,m,Kiowa Sweet Trey,Free to Air,16,25,64%,16,4,1,483 m,http://www.greyhound-data.com/d?i=1335440
2007,31,Castlelyons Fred ,IU,IE,2005,m,Honcho Classic *,Strong Minnie,16,30,53%,16,0,3,480 m,http://www.greyhound-data.com/d?i=1324489
2007,33,Butterbridge Ali ,IE,UK,2005,m,Soviet Ferrari,Butterbridge Kim,16,39,41%,16,8,4,533 m,http://www.greyhound-data.com/d?i=1294637
2007,39,Banner Mackosi ,IU,IE,2005,f,Droopys Vieri,Banner Bluebell,16,49,32%,16,4,11,481 m,http://www.greyhound-data.com/d?i=1261998
2007,40,Chevington Lee ,IU,UK,2005,m,Brett Lee,Flying Gravel *,16,68,23%,16,8,15,480 m,http://www.greyhound-data.com/d?i=1307407
2007,41,Pilgrims Silver ,IU,UK,2005,m,Toms the Best,Hazel Babe,16,71,22%,16,11,11,480 m,http://www.greyhound-data.com/d?i=1266875
2007,42,Johnny Gatillo ,IE,IE,2005,m,Top Honcho *,Corries Kate,15,33,45%,15,5,8,338 m,http://www.greyhound-data.com/d?i=1319893
2007,43,Conker All ,IU,IE,2005,m,Larkhill Jo,Pinewood Linda,15,34,44%,15,4,3,428 m,http://www.greyhound-data.com/d?i=1328396
2007,44,Big Brett Coal ,IU,UK,2005,m,Droopys Kewell,Concorde Supreme,15,37,40%,15,7,4,643 m,http://www.greyhound-data.com/d?i=1295358
2007,45,Two Nicks ,UK,UK,2005,m,Kiowa Sweet Trey,Imogens Rocket,15,37,40%,15,6,5,556 m,http://www.greyhound-data.com/d?i=1274369
2007,46,Imogens Bridge ,IU,UK,2005,m,Kiowa Sweet Trey,Imogens Rocket,15,38,39%,15,5,6,524 m,http://www.greyhound-data.com/d?i=1295727
2007,48,No Joke Keano ,IU,IE,2005,m,Spiral Nikita,No Joke Kylie,15,40,37%,15,9,4,412 m,http://www.greyhound-data.com/d?i=1323158
2007,50,Directors Chair ,IU,UK,2005,m,Droopys Vieri,Butterbridge Viv,15,41,36%,15,13,5,562 m,http://www.greyhound-data.com/d?i=1332499
2007,51,Flashing Light ,IU,UK,2005,m,Boherduff Light,Forge Fox,15,45,33%,15,7,6,450 m,http://www.greyhound-data.com/d?i=1341601
2007,53,Blue Taurus ,IU,IE,2005,m,Hondo Black *,Cleos Angel,15,52,28%,15,11,8,480 m,http://www.greyhound-data.com/d?i=1315842
2007,54,Regthefruitcake ,IU,UK,2005,m,Larkhill Jo,Come Back Again,15,53,28%,15,15,8,450 m,http://www.greyhound-data.com/d?i=1327103
2007,57,Goggles ,IU,UK,2005,m,Larkhill Jo,Run Around Sue,15,63,23%,15,13,16,480 m,http://www.greyhound-data.com/d?i=1268804
2007,62,Farloe Premier ,IE,UK,2005,m,Premier Fantasy,High Flying Bird,14,28,50%,14,3,4,515 m,http://www.greyhound-data.com/d?i=1238795
2007,66,Gleaming Emily ,IU,IE,2005,f,Fortune Mike,Gleaming Polly,14,31,45%,14,4,4,523 m,http://www.greyhound-data.com/d?i=1314980
2007,73,Fancy Cindy ,IE,IE,2005,f,Daves Mentor *,Bally Dawn,14,35,40%,14,5,5,514 m,http://www.greyhound-data.com/d?i=1291467
2007,77,Iceman Vader ,IE,UK,2005,m,Top Honcho *,Barrow Tune,14,38,36%,14,8,6,482 m,http://www.greyhound-data.com/d?i=1325072
2007,81,Knowsie Duchess ,IU,UK,2005,f,Blue Tex,Knowsie Rosie,14,42,33%,14,4,6,546 m,http://www.greyhound-data.com/d?i=1262972
2007,82,Buster Gift ,IU,UK,2005,m,Buster Douglas,Rathfort Gift,14,43,32%,14,10,7,460 m,http://www.greyhound-data.com/d?i=1297479
2007,83,Chop Head ,IE,UK,2005,m,Top Savings,Prospect Sammie,14,43,32%,14,5,6,465 m,http://www.greyhound-data.com/d?i=1326078
2007,85,Bowmers Delight ,IU,UK,2005,m,Droopys Vieri,Droopys Noelle,14,44,31%,14,7,9,530 m,http://www.greyhound-data.com/d?i=1324517
2007,86,Double Top ,IU,UK,2005,m,Droopys Kewell,Smoking Baby,14,46,30%,14,5,14,624 m,http://www.greyhound-data.com/d?i=1334817
2007,91,Galaxy Kid ,IU,UK,2005,m,Droopys Scholes,Shes Our Star,14,65,21%,14,13,8,400 m,http://www.greyhound-data.com/d?i=1297489
2007,93,Belindas Floss ,IU,IE,2005,f,Honcho Classic *,Belindas Queen,13,27,48%,13,3,6,539 m,http://www.greyhound-data.com/d?i=1283867
2007,94,Zip Fastener ,IU,IE,2005,f,Elite State,Affleck Patsy,13,28,46%,13,6,1,450 m,http://www.greyhound-data.com/d?i=1329071
2007,96,Kefcar Lass ,IE,UK,2005,f,Oriental Ranger,Nightingale Lass,13,32,40%,13,3,3,430 m,http://www.greyhound-data.com/d?i=1329878
2007,97,Express Tune ,IE,IE,2005,f,Top Honcho *,Airport Express,13,33,39%,13,7,5,483 m,http://www.greyhound-data.com/d?i=1316067
2007,99,Private Classic ,IE,UK,2005,f,Honcho Classic *,Private Coolbawn,13,40,32%,13,4,6,483 m,http://www.greyhound-data.com/d?i=1224877
2007,100,Kylegrove Mentor ,IE,UK,2005,f,Hondo Black *,Thats Racing,13,50,26%,13,7,3,556 m,http://www.greyhound-data.com/d?i=1273357
2007,90,Bonnie Ben ,UK,,2004,m,Droopys Agassi,Raceline Lady,14,52,26%,14,18,9,384 m,http://www.greyhound-data.com/d?i=1177175
2008,25,Legal Major ,IE,IE,2003,m,Honcho Classic *,Legal Jan,16,37,43%,16,5,4,466 m,http://www.greyhound-data.com/d?i=1159384
2008,8,Cobra Striking ,IE,UK,2004,m,Brett Lee,Miss Tetley,19,46,41%,19,9,5,469 m,http://www.greyhound-data.com/d?i=1137430
2008,12,Kildare Lark ,IU,IE,2004,m,Roanokee *,Allen Joy,18,29,62%,18,5,4,468 m,http://www.greyhound-data.com/d?i=1186597
2008,14,Corleones Spark ,UK,UK,2004,m,Daves Mentor *,Doncorleones Mol,18,39,46%,18,7,3,500 m,http://www.greyhound-data.com/d?i=1272137
2008,28,Days of Speed ,IU,IE,2004,m,Honcho Classic *,Penn Clare,16,51,31%,16,10,7,498 m,http://www.greyhound-data.com/d?i=1279731
2008,33,Compass Owen ,IU,IE,2004,m,Daves Mentor *,Farnans Moyne,16,59,27%,16,10,15,447 m,http://www.greyhound-data.com/d?i=1265398
2008,37,Rosstemple Dream ,IE,UK,2004,f,Toms the Best,Lemon Aftershock,15,29,51%,15,9,1,644 m,http://www.greyhound-data.com/d?i=1130091
2008,40,Ullid Conor ,IE,IE,2004,m,Late Late Show,Tyrur Gillian,15,35,42%,15,5,2,437 m,http://www.greyhound-data.com/d?i=1233082
2008,51,Perrys Tango ,IU,IE,2004,m,Fortune Mike,Perrys Reward,14,24,58%,14,5,1,280 m,http://www.greyhound-data.com/d?i=1204772
2008,53,Blonde Jet ,IU,UK,2004,m,Roanokee *,Lady Lynch,14,26,53%,14,4,3,275 m,http://www.greyhound-data.com/d?i=1241897
2008,64,Genesis Sister ,UK,UK,2004,f,Rapid Journey,Up In Lights,14,38,36%,14,6,3,663 m,http://www.greyhound-data.com/d?i=1321511
2008,71,Romulus ,UK,UK,2004,m,Droopys Agassi,Caloona Move,14,43,32%,14,5,6,380 m,http://www.greyhound-data.com/d?i=1203626
2008,72,Alaskan Mist ,IU,UK,2004,m,Roanokee *,Miss Ally,14,46,30%,14,7,10,480 m,http://www.greyhound-data.com/d?i=1220026
2008,82,Horseshoe Ping ,IE,UK,2004,m,Top Honcho *,Lucy May,13,28,46%,13,7,5,344 m,http://www.greyhound-data.com/d?i=1167781
2008,83,Mystical Haka ,IE,UK,2004,m,Daves Mentor *,Pennys Model,13,28,46%,13,4,2,476 m,http://www.greyhound-data.com/d?i=1219865
2008,85,Gingko ,IE,AR,2004,m,Honcho Classic *,Quare Fancy,13,29,44%,13,5,4,335 m,http://www.greyhound-data.com/d?i=1229797
2008,98,Born Fawn ,IE,IE,2004,m,Jamella Prince *,Pollerton Lass,13,53,24%,13,8,10,480 m,http://www.greyhound-data.com/d?i=1160954
2008,2,Flying Winner ,IE,IE,2005,f,Flying Penske,Wise Winner,22,27,81%,22,2,3,776 m,http://www.greyhound-data.com/d?i=1403545
2008,5,Compass Don ,IU,IE,2005,m,Hondo Black *,Come On Treasure,21,60,35%,21,12,12,490 m,http://www.greyhound-data.com/d?i=1384298
2008,6,Boherbradda Mac ,IU,UK,2005,m,Hondo Black *,Boherbradda Kay,20,30,66%,20,5,2,281 m,http://www.greyhound-data.com/d?i=1323412
2008,9,Seamies Gambler ,IE,UK,2005,m,Flying Penske,Ashwood Maxi,19,48,39%,19,5,10,776 m,http://www.greyhound-data.com/d?i=1398355
2008,13,Genesis Dream ,IE,UK,2005,f,Top Honcho *,Kinda Sleepy,18,38,47%,18,5,5,598 m,http://www.greyhound-data.com/d?i=1357802
2008,15,Brickfield Class ,IE,IU,2005,m,Boherduff Light,Kehers Friend,17,34,50%,17,7,3,458 m,http://www.greyhound-data.com/d?i=1243226
2008,19,Marston Mercury ,IU,UK,2005,m,Shevchenko,Last Resort,17,60,28%,17,8,8,480 m,http://www.greyhound-data.com/d?i=1343647
2008,20,Watch the Signal ,IE,UK,2005,f,Hondo Black *,Come On Treasure,17,62,27%,17,14,11,509 m,http://www.greyhound-data.com/d?i=1339225
2008,21,Hotdog Jack ,IU,UK,2005,m,Droopys Vieri,Hare Star,16,25,64%,16,1,1,454 m,http://www.greyhound-data.com/d?i=1401272
2008,22,Swift Jade ,IU,UK,2005,f,Hondo Black *,Precious Kid,16,29,55%,16,5,4,777 m,http://www.greyhound-data.com/d?i=1260310
2008,26,Stormy Jai Dee ,IU,IE,2005,m,Droopys Scholes,Duchess Keghtley,16,45,35%,16,10,3,440 m,http://www.greyhound-data.com/d?i=1395674
2008,27,Compass Smash ,IE,IE,2005,m,Crash *,Blues Best Buzz,16,49,32%,16,12,6,511 m,http://www.greyhound-data.com/d?i=1444627
2008,29,Rockland Nikita ,IU,IE,2005,f,Royal Impact *,Nikita Crisis,16,51,31%,16,7,9,480 m,http://www.greyhound-data.com/d?i=1366080
2008,31,Molineux Rock ,IE,UK,2005,m,Roanokee *,Maeve's Sugar,16,55,29%,16,11,12,480 m,http://www.greyhound-data.com/d?i=1388163
2008,32,Melodys Bridie ,IE,UK,2005,f,Larkhill Jo,Urla Melody,16,56,28%,16,9,5,500 m,http://www.greyhound-data.com/d?i=1333996
2008,34,Kylegrove Mentor ,IE,UK,2005,f,Hondo Black *,Thats Racing,16,62,25%,16,13,14,582 m,http://www.greyhound-data.com/d?i=1273357
2008,35,Pennys Spearmint ,IU,UK,2005,m,Droopys Shearer,Hopeful Moment,16,72,22%,16,14,18,400 m,http://www.greyhound-data.com/d?i=1436094
2008,36,Barnfield Slippy ,IE,UK,2005,m,Crash *,Blues Best Buzz,15,29,51%,15,6,4,553 m,http://www.greyhound-data.com/d?i=1386951
2008,43,Big Brett Coal ,IU,UK,2005,m,Droopys Kewell,Concorde Supreme,15,39,38%,15,8,3,658 m,http://www.greyhound-data.com/d?i=1295358
2008,46,Be All ,UK,UK,2005,m,Honcho Classic *,Miss Charra Bang,15,43,34%,15,14,5,423 m,http://www.greyhound-data.com/d?i=1338351
2008,52,Adamant Mojo ,IU,IE,2005,f,Droopys Kewell,Gragane Lady,14,25,56%,14,1,4,470 m,http://www.greyhound-data.com/d?i=1335902
2008,54,Directors Chair ,IU,UK,2005,m,Droopys Vieri,Butterbridge Viv,14,27,51%,14,8,1,610 m,http://www.greyhound-data.com/d?i=1332499
2008,57,Kentucky Blueboy ,IU,IE,2005,m,Larkhill Jo,Mt Leinster Beck,14,30,46%,14,5,2,468 m,http://www.greyhound-data.com/d?i=1346788
2008,59,Jacs Top Lass ,IU,UK,2005,f,Hondo Black *,Micks Top Lass,14,35,40%,14,5,6,482 m,http://www.greyhound-data.com/d?i=1330731
2008,61,Lenson Express ,IU,UK,2005,m,Top Honcho *,Gold Seacrest,14,36,38%,14,5,8,485 m,http://www.greyhound-data.com/d?i=1334653
2008,62,Vigorous Zico ,IE,UK,2005,m,Droopys Vieri,Frisby Fizz,14,36,38%,14,10,8,415 m,http://www.greyhound-data.com/d?i=1301287
2008,63,Bellpac Mikey ,IU,UK,2005,m,Laser Beam,Farloe Totty,14,37,37%,14,5,6,477 m,http://www.greyhound-data.com/d?i=1364859
2008,70,Slobalong Dog ,IU,IE,2005,m,Droopys Vieri,Tobereen,14,41,34%,14,10,7,490 m,http://www.greyhound-data.com/d?i=1362295
2008,73,Northeven Blue ,IU,IE,2005,m,Knockeevan Major,Bluehill Lass,14,46,30%,14,10,7,450 m,http://www.greyhound-data.com/d?i=1328480
2008,74,Bowmers Legend ,IE,IE,2005,m,Droopys Kewell,Patricia Best,14,48,29%,14,5,7,364 m,http://www.greyhound-data.com/d?i=1291276
2008,76,Yourgorgeoustoo ,IU,IE,2005,m,Droopys Agassi,Avaheen Maud,14,51,27%,14,18,9,412 m,http://www.greyhound-data.com/d?i=1265418
2008,80,Sheepwalk Dee ,IU,IE,2005,f,Honcho Classic *,Sheepwalk Jo,14,60,23%,14,15,5,525 m,http://www.greyhound-data.com/d?i=1347781
2008,84,Broadacres Turbo ,IE,IE,2005,m,Top Honcho *,Riverside Bella,13,28,46%,13,5,4,507 m,http://www.greyhound-data.com/d?i=1375928
2008,87,Nodrog Gordon ,IE,UK,2005,m,Larkhill Jo,Nodrog Spirit,13,36,36%,13,6,8,482 m,http://www.greyhound-data.com/d?i=1364164
2008,88,Transtown Mul ,IU,IE,2005,m,Droopys Vieri,Kates Darling,13,37,35%,13,9,8,736 m,http://www.greyhound-data.com/d?i=1274737
2008,91,Winkys Don ,IU,UK,2005,m,Droopys Corleone,Fat Dog Mendoza,13,43,30%,13,7,5,449 m,http://www.greyhound-data.com/d?i=1351633
2008,92,Flying Carpet ,IU,UK,2005,m,Droopys Vieri,Barrow Tune,13,44,29%,13,7,5,505 m,http://www.greyhound-data.com/d?i=1374016
2008,93,Lassana James ,IU,IE,2005,m,Droopys Shearer,Lassana Jenny,13,46,28%,13,4,7,470 m,http://www.greyhound-data.com/d?i=1402035
2008,95,Feora Filly ,IE,UK,2005,f,Droopys Vieri,Keepers Filly,13,46,28%,13,10,10,500 m,http://www.greyhound-data.com/d?i=1377163
2008,96,Donnas Diamond ,IU,IE,2005,f,Premier Fantasy,Fly Mel,13,47,27%,13,11,11,497 m,http://www.greyhound-data.com/d?i=1370476
2008,97,Serenity Sam ,IU,UK,2005,m,Knockeevan Magic,Castle Barns,13,52,25%,13,7,6,415 m,http://www.greyhound-data.com/d?i=1364253
2008,99,Molineux Rose ,IU,UK,2005,f,Droopys Scholes,Sourcey Mare,13,58,22%,13,8,6,527 m,http://www.greyhound-data.com/d?i=1388162
2008,100,Compass Danny ,IE,IE,2005,m,Hondo Black *,Miss Coxcomb,13,67,19%,13,12,17,584 m,http://www.greyhound-data.com/d?i=1342979
2008,1,Compass Mikey ,IE,IE,2006,m,Head Bound,Clover Panther,25,56,44%,25,9,8,449 m,http://www.greyhound-data.com/d?i=1434364
2008,3,Bubbly Totti ,IE,UK,2006,m,World Class,Droopys Seville,22,34,64%,22,7,2,573 m,http://www.greyhound-data.com/d?i=1392119
2008,4,Midway Skipper ,UK,UK,2006,f,Top Honcho *,Midway Tomsscout,22,45,48%,22,11,6,698 m,http://www.greyhound-data.com/d?i=1421944
2008,7,Boherduff Monti ,IE,IE,2006,m,Boherduff Light,Riverside Trixie,20,41,48%,20,11,2,320 m,http://www.greyhound-data.com/d?i=1386954
2008,11,College Causeway ,IE,IE,2006,m,Go Wild Teddy,College Tina,18,28,64%,18,5,1,533 m,http://www.greyhound-data.com/d?i=1414363
2008,17,Wise Maldini ,IU,IE,2006,m,Droopys Maldini,Lively Jubbley,17,49,34%,17,9,12,646 m,http://www.greyhound-data.com/d?i=1374423
2008,18,Blueeyes Darcy ,IU,UK,2006,m,Special Trick,Blue Eyes,17,51,33%,17,8,7,471 m,http://www.greyhound-data.com/d?i=1441327
2008,23,Kildallon Maid ,IE,IE,2006,f,Premier Fantasy,Linger,16,34,47%,16,5,9,495 m,http://www.greyhound-data.com/d?i=1440532
2008,30,Chapelane Lizzie ,IU,IE,2006,f,Roanokee *,Toss Tulip,16,54,29%,16,8,9,483 m,http://www.greyhound-data.com/d?i=1411453
2008,38,Bandit Blue ,IU,UK,2006,m,Droopys Vieri,Girlie Fantastic,15,31,48%,15,4,5,386 m,http://www.greyhound-data.com/d?i=1458500
2008,39,Blindin Bell ,IU,IE,2006,m,Droopys Vieri,Going Native,15,35,42%,15,6,6,402 m,http://www.greyhound-data.com/d?i=1459657
2008,41,Lethal Freddie ,IU,UK,2006,m,Droopys Woods,Call Jer,15,37,40%,15,9,3,422 m,http://www.greyhound-data.com/d?i=1453223
2008,42,Serious Signal ,IU,UK,2006,f,Fire Height Dan,Knockboy Breeze,15,39,38%,15,8,3,415 m,http://www.greyhound-data.com/d?i=1432871
2008,44,Big Cats ,IU,PK,2006,m,Knockabout Wok *,Farloe Princess,15,41,36%,15,9,7,401 m,http://www.greyhound-data.com/d?i=1435932
2008,45,Seanis Lad ,IU,IE,2006,m,Droopys Scholes,Precious Jewel,15,41,36%,15,4,6,453 m,http://www.greyhound-data.com/d?i=1391505
2008,48,Crown Countess ,IU,IE,2006,f,Larkhill Jo,Pony Plan,15,47,31%,15,9,3,458 m,http://www.greyhound-data.com/d?i=1383563
2008,49,Molineux Moon ,IU,IE,2006,f,Go Wild Teddy,Westmead Emma,15,56,26%,15,12,10,480 m,http://www.greyhound-data.com/d?i=1426481
2008,50,Boherna Best ,IE,UK,2006,m,Pacific Mile *,Always On Air,14,18,77%,14,2,0,472 m,http://www.greyhound-data.com/d?i=1444187
2008,55,Slip the Lark ,IE,IE,2006,m,Larkhill Jo,Slip the Posse,14,28,50%,14,4,7,429 m,http://www.greyhound-data.com/d?i=1450684
2008,56,Bawnfune Mal ,IE,IE,2006,m,Droopys Maldini,Everyones Dream,14,30,46%,14,5,5,488 m,http://www.greyhound-data.com/d?i=1475228
2008,58,Hospital Pass ,IU,IE,2006,m,Droopys Maldini,Orlas Luck,14,34,41%,14,5,7,556 m,http://www.greyhound-data.com/d?i=1393641
2008,60,Blackmagic Jack ,IE,UK,2006,m,Hallucinate,Free Risk,14,36,38%,14,9,4,455 m,http://www.greyhound-data.com/d?i=1426533
2008,65,Cagey Jeff ,IE,UK,2006,m,Roanokee *,Minnies Belinda,14,38,36%,14,7,5,330 m,http://www.greyhound-data.com/d?i=1427817
2008,67,Youghal Rebel ,IU,IE,2006,m,Top Honcho *,Nikitas Song,14,39,35%,14,7,6,599 m,http://www.greyhound-data.com/d?i=1421426
2008,68,Westmead Pal ,UK,UK,2006,m,Toms the Best,Mega Delight,14,39,35%,14,8,11,501 m,http://www.greyhound-data.com/d?i=1452385
2008,75,Gay Trick ,IU,UK,2006,f,Special Trick,Blue Eyes,14,51,27%,14,8,6,471 m,http://www.greyhound-data.com/d?i=1444808
2008,77,Missing Paper ,IU,UK,2006,m,Droopys Maldini,Fridays Guest,14,51,27%,14,6,5,449 m,http://www.greyhound-data.com/d?i=1442191
2008,79,Elles Rambler ,IE,UK,2006,m,Elle's Dominator*,Gone Walking,14,57,24%,14,10,11,500 m,http://www.greyhound-data.com/d?i=1427370
2008,81,Maybe More ,IE,IE,2006,f,Ahane Lad *,Senahel Nina,13,26,50%,13,4,4,486 m,http://www.greyhound-data.com/d?i=1454555
2008,90,Pimpernel Jack ,IU,UK,2006,m,Droopys Kewell,Miss Ballyvin,13,40,32%,13,8,7,382 m,http://www.greyhound-data.com/d?i=1385400
